location_name,datetimeLocal,co,no2,o3,pm10,pm25,so2,pm25_24h,pm10_24h,no2_24h,so2_24h,co_8h,o3_8h,si_pm25,si_pm10,si_no2,si_so2,si_co,si_o3,AQI,dominant_pollutant,AQI_category
"Ballygunge, Kolkata - WBPCB",2022-01-01 16:00:00+05:30,636.6666666666666,27.1,67.88,121.96666666666667,67.46666666666667,29.57,,,,,0.5225,89.5525,,,,,26.125,89.5525,89.5525,o3,Satisfactory
"Ballygunge, Kolkata - WBPCB",2022-01-01 17:00:00+05:30,730.0,31.9,49.35,117.0,64.7,30.46,,,,,0.564,81.512,,,,,28.199999999999996,81.512,81.512,o3,Satisfactory
"Ballygunge, Kolkata - WBPCB",2022-01-01 18:00:00+05:30,1320.0,53.3,11.9,131.0,60.4,28.42,,,,,0.69,69.91,,,,,34.5,69.91,69.91,o3,Satisfactory
"Ballygunge, Kolkata - WBPCB",2022-01-01 19:00:00+05:30,1255.8333333333333,50.31666666666666,12.596666666666668,130.74166666666667,61.94166666666666,27.2025,,,,,0.7708333333333333,61.72238095238095,,,,,38.541666666666664,61.72238095238095,61.72238095238095,o3,Satisfactory
"Ballygunge, Kolkata - WBPCB",2022-01-01 20:00:00+05:30,1191.6666666666667,47.33333333333333,13.293333333333333,130.48333333333335,63.483333333333334,25.985000000000003,,,,,0.8234375,55.66875,,,,,41.171875,55.66875,55.66875,o3,Satisfactory
"Ballygunge, Kolkata - WBPCB",2022-01-01 21:00:00+05:30,1127.5,44.349999999999994,13.99,130.225,65.025,24.767500000000002,,,,,0.906875,45.044999999999995,,,,,45.34375,45.044999999999995,45.34375,co,Good
"Ballygunge, Kolkata - WBPCB",2022-01-01 22:00:00+05:30,,,,,,,,,,,0.9721428571428571,36.488571428571426,,,,,48.607142857142854,36.488571428571426,48.607142857142854,co,Good
"Ballygunge, Kolkata - WBPCB",2022-01-01 23:00:00+05:30,,,,,,,,,,,1.043611111111111,28.168333333333333,,,,,,28.168333333333333,28.168333333333333,o3,Good
"Ballygunge, Kolkata - WBPCB",2022-01-02 00:00:00+05:30,,,,,,,,,,,1.125,20.225999999999996,,,,,52.36111111111111,20.225999999999996,52.36111111111111,co,Satisfactory
"Ballygunge, Kolkata - WBPCB",2022-01-02 01:00:00+05:30,,,,,,,,,,,1.22375,12.944999999999995,,,,,57.73749999999999,12.944999999999995,57.73749999999999,co,Satisfactory
"Ballygunge, Kolkata - WBPCB",2022-01-02 05:00:00+05:30,614.1666666666666,20.483333333333334,19.563333333333333,128.15833333333333,77.35833333333333,15.027500000000002,70.125,128.74166666666667,31.799999999999997,24.9275,,,132.15086206896552,119.43238255033557,39.75,31.159374999999997,,,132.15086206896552,pm25,Moderate
"Ballygunge, Kolkata - WBPCB",2022-01-02 06:00:00+05:30,550.0,17.5,20.26,127.9,78.9,13.81,70.8,128.6769230769231,30.699999999999996,24.072307692307692,0.64625,19.215,134.4551724137931,119.3893649974187,38.37499999999999,30.090384615384615,32.3125,19.215,134.4551724137931,pm25,Moderate
"Ballygunge, Kolkata - WBPCB",2022-01-02 07:00:00+05:30,565.0,19.65,17.505000000000003,136.60000000000002,86.35,18.77,71.91071428571429,129.24285714285716,29.910714285714285,23.69357142857143,0.63,18.873,138.24692118226602,119.76538830297221,37.388392857142854,29.61696428571429,31.5,18.873,138.24692118226602,pm25,Moderate
"Ballygunge, Kolkata - WBPCB",2022-01-02 08:00:00+05:30,580.0,21.8,14.75,145.3,93.8,23.73,73.36999999999999,130.31333333333333,29.37,23.696,0.6216666666666666,18.185833333333335,143.22862068965514,120.47664429530201,36.7125,29.62,31.08333333333333,18.185833333333335,143.22862068965514,pm25,Moderate
"Ballygunge, Kolkata - WBPCB",2022-01-02 09:00:00+05:30,596.0,21.94,28.269999999999996,145.58,93.98,24.76,74.658125,131.2675,28.905625,23.7625,0.618,19.62642857142857,147.62601293103447,121.11062080536914,36.13203125,29.703125,30.9,19.62642857142857,147.62601293103447,pm25,Moderate
"Ballygunge, Kolkata - WBPCB",2022-01-02 10:00:00+05:30,612.0,22.080000000000002,41.78999999999999,145.86,94.16,25.79,75.80529411764707,132.1258823529412,28.504117647058823,23.881764705882354,0.61725,22.396875,151.54221095334688,121.68095538886698,35.63014705882353,29.85220588235294,30.862499999999997,22.396875,151.54221095334688,pm25,Moderate
"Ballygunge, Kolkata - WBPCB",2022-01-02 11:00:00+05:30,628.0,22.22,55.309999999999995,146.14,94.34,26.82,76.835,132.90444444444447,28.154999999999998,24.045,0.6029375,27.039374999999996,155.05741379310342,122.19825503355706,35.193749999999994,30.056250000000002,30.146875,27.039374999999996,155.05741379310342,pm25,Moderate
"Ballygunge, Kolkata - WBPCB",2022-01-02 12:00:00+05:30,644.0,22.36,68.82999999999998,146.42,94.52,27.849999999999998,77.76578947368421,133.61578947368423,27.849999999999998,24.245263157894737,0.5986458333333333,33.28479166666666,158.23493647912886,122.6708936771459,34.8125,30.306578947368422,29.932291666666664,33.28479166666666,158.23493647912886,pm25,Moderate
"Ballygunge, Kolkata - WBPCB",2022-01-02 13:00:00+05:30,660.0,22.5,82.35,146.7,94.7,28.88,78.12894736842105,134.0,28.134210526315787,24.31684210526316,0.604375,41.13312499999999,159.47468239564427,122.9261744966443,35.16776315789473,30.39605263157895,30.21875,41.13312499999999,159.47468239564427,pm25,Moderate
"Ballygunge, Kolkata - WBPCB",2022-01-02 14:00:00+05:30,633.3333333333334,22.466666666666665,81.66,144.76666666666665,93.63333333333334,29.349999999999998,79.21491228070177,134.67719298245615,28.395614035087718,24.39894736842105,0.6147916666666666,48.808125,163.181941923775,123.37612151183328,35.494517543859644,30.498684210526314,30.739583333333332,48.808125,163.181941923775,pm25,Moderate
"Ballygunge, Kolkata - WBPCB",2022-01-02 15:00:00+05:30,606.6666666666666,22.433333333333334,80.97,142.83333333333334,92.56666666666666,29.82,80.39035087719299,135.5140350877193,28.402631578947368,24.45894736842105,0.62,56.741249999999994,167.19464609800366,123.93214411868598,35.50328947368421,30.573684210526313,31.0,56.741249999999994,167.19464609800366,pm25,Moderate
"Ballygunge, Kolkata - WBPCB",2022-01-02 16:00:00+05:30,580.0,22.4,80.28,140.9,91.5,30.29,81.65526315789474,136.5105263157895,28.155263157894733,24.49684210526316,0.62,64.9325,171.51279491833031,124.59424231720241,35.19407894736842,30.621052631578948,31.0,64.9325,171.51279491833031,pm25,Moderate
"Ballygunge, Kolkata - WBPCB",2022-01-02 17:00:00+05:30,1075.0,33.5,52.49,144.3,89.4,24.695,82.95526315789475,137.94736842105266,28.239473684210523,24.193421052631578,0.679875,67.96,175.95072595281312,125.54892264217592,35.29934210526315,30.241776315789473,33.99375,67.96,175.95072595281312,pm25,Moderate
"Ballygunge, Kolkata - WBPCB",2022-01-02 18:00:00+05:30,1570.0,44.6,24.7,147.7,87.3,19.1,84.37105263157896,138.8263157894737,27.781578947368423,23.702894736842108,0.799625,65.82375,180.78393829401094,126.13292122924764,34.72697368421053,29.628618421052636,39.98125,65.82375,180.78393829401094,pm25,Moderate
"Ballygunge, Kolkata - WBPCB",2022-01-02 19:00:00+05:30,1770.0,61.6,9.72,175.7,108.9,21.15,86.84254385964911,141.19254385964913,28.37543859649123,23.38434210526316,0.942375,60.125,189.22109800362972,127.70511303426352,35.469298245614034,29.230427631578948,47.11875,60.125,189.22109800362972,pm25,Moderate
"Ballygunge, Kolkata - WBPCB",2022-01-02 20:00:00+05:30,1830.0,60.7,8.61,201.89999999999998,134.2,19.645,90.56447368421053,144.95131578947368,29.07894736842105,23.05065789473684,1.090625,52.5975,,130.20255210173084,36.348684210526315,28.81332236842105,,52.5975,130.20255210173084,pm10,Moderate
"Ballygunge, Kolkata - WBPCB",2022-01-02 21:00:00+05:30,1890.0,59.8,7.5,228.1,159.5,18.14,95.53684210526316,150.10263157894735,29.892105263157898,22.70184210526316,1.244375,43.241249999999994,216.48784029038114,133.6252384316496,37.36513157894737,28.37730263157895,58.860416666666666,43.241249999999994,216.48784029038114,pm25,Poor
"Ballygunge, Kolkata - WBPCB",2022-01-02 22:00:00+05:30,1530.0,48.666666666666664,13.290000000000001,230.06666666666666,160.03333333333333,19.696666666666665,98.76166666666667,154.10083333333333,30.830833333333334,22.551583333333333,1.3564583333333333,34.695,227.49672413793104,136.28176174496645,38.53854166666667,28.189479166666665,64.96273148148148,34.695,227.49672413793104,pm25,Poor
"Ballygunge, Kolkata - WBPCB",2022-01-02 23:00:00+05:30,1170.0,37.53333333333333,19.080000000000002,232.03333333333333,160.56666666666666,21.253333333333334,101.70476190476191,157.81190476190477,31.15,22.489761904761906,1.426875,26.958750000000002,237.54384236453203,138.74750719079577,38.9375,28.112202380952382,68.79652777777777,26.958750000000002,237.54384236453203,pm25,Poor
"Ballygunge, Kolkata - WBPCB",2022-01-03 00:00:00+05:30,810.0,26.4,24.87,234.0,161.1,22.81,104.40454545454546,161.275,30.93409090909091,22.50431818181818,1.455625,20.0325,246.7603448275862,141.0484899328859,38.66761363636363,28.130397727272726,70.36180555555555,20.0325,246.7603448275862,pm25,Poor
"Ballygunge, Kolkata - WBPCB",2022-01-03 01:00:00+05:30,812.34375,26.5359375,25.91015625,233.4890625,160.6796875,22.94234375,106.85129076086957,164.4147418478261,30.742866847826086,22.52336277173913,1.42279296875,16.710019531249998,255.11302708020992,143.1346271337905,38.42858355978261,28.154203464673913,68.57428385416667,16.710019531249998,255.11302708020992,pm25,Poor
"Ballygunge, Kolkata - WBPCB",2022-01-03 02:00:00+05:30,814.6875,26.671875,26.950312500000003,232.978125,160.259375,23.0746875,109.07662760416667,167.27154947916668,30.5732421875,22.546334635416667,1.32837890625,16.991308593750002,262.7098666487069,145.03277448615773,38.216552734375,28.182918294270834,63.433962673611106,16.991308593750002,262.7098666487069,pm25,Poor
"Ballygunge, Kolkata - WBPCB",2022-01-03 03:00:00+05:30,817.03125,26.807812499999997,27.99046875,232.4671875,159.83906249999998,23.20703125,112.641796875,171.59622395833333,30.588151041666663,22.785690104166665,1.2092578125,19.2751171875,274.88061691810344,147.90621591862416,38.23518880208333,28.48211263020833,56.948480902777774,19.2751171875,274.88061691810344,pm25,Poor
"Ballygunge, Kolkata - WBPCB",2022-01-03 04:00:00+05:30,,,,,,,114.24288949275362,173.47359601449273,30.89778079710145,23.070067934782607,1.1205803571428572,20.798705357142858,280.3464158545727,149.1535973519113,38.62222599637681,28.837584918478257,52.120486111111106,20.798705357142858,280.3464158545727,pm25,Poor
"Ballygunge, Kolkata - WBPCB",2022-01-03 05:00:00+05:30,,,,,,,115.91946022727271,175.53338068181816,31.371164772727273,23.435639204545453,0.99234375,23.01515625,286.06988146551714,150.52217911073825,39.21395596590909,29.294549005681816,49.6171875,23.01515625,286.06988146551714,pm25,Poor
"Ballygunge, Kolkata - WBPCB",2022-01-03 06:00:00+05:30,,,,,,,117.68229166666667,177.8016369047619,32.03169642857143,23.894002976190475,0.8848125,24.9601875,292.0878232758621,152.029275527325,40.039620535714285,29.867503720238094,44.240625,24.9601875,292.0878232758621,pm25,Poor
"Ballygunge, Kolkata - WBPCB",2022-01-03 07:00:00+05:30,,,,,,,119.24890624999998,179.86171874999997,32.65078125,24.150203124999997,0.813515625,26.430234375,297.43592133620683,153.39805473993286,40.8134765625,30.187753906249995,40.67578125,26.430234375,297.43592133620683,pm25,Poor
"Ballygunge, Kolkata - WBPCB",2022-01-03 08:00:00+05:30,,,,,,,120.58832236842105,181.68075657894732,33.221875,24.172319078947368,,,,154.60667719003882,41.52734375,30.21539884868421,,,154.60667719003882,pm10,Moderate
"Ballygunge, Kolkata - WBPCB",2022-01-03 09:00:00+05:30,,,,,,,122.06656249999999,183.68635416666663,33.848645833333336,24.13967013888889,,,301.8185247093023,155.9392554530201,42.31080729166667,30.17458767361111,,,301.8185247093023,pm25,Very Poor
"Ballygunge, Kolkata - WBPCB",2022-01-03 10:00:00+05:30,,,,,,,123.708125,185.91143382352936,34.54091911764706,24.042591911764703,,,303.0783284883721,157.41766408408998,43.17614889705882,30.05323988970588,,,303.0783284883721,pm25,Very Poor
"Ballygunge, Kolkata - WBPCB",2022-01-03 11:00:00+05:30,,,,,,,125.5436328125,188.39714843749996,35.310976562499995,23.869003906249997,,,304.48697401889535,159.06924627726508,44.138720703124996,29.836254882812497,,,304.48697401889535,pm25,Very Poor
"Ballygunge, Kolkata - WBPCB",2022-01-03 12:00:00+05:30,,,,,,,127.611875,191.19562499999995,36.17437499999999,23.603604166666663,,,306.0742296511628,160.9286367449664,45.21796874999999,29.504505208333327,,,306.0742296511628,pm25,Very Poor
"Ballygunge, Kolkata - WBPCB",2022-01-03 13:00:00+05:30,,,,,,,129.96272321428572,194.3738839285714,37.15111607142857,23.226718749999996,,,307.8783689784053,163.04036583173536,46.43889508928571,29.033398437499997,,,307.8783689784053,pm25,Very Poor
"Ballygunge, Kolkata - WBPCB",2022-01-03 14:00:00+05:30,,,,,,,132.75729166666665,198.18982371794866,38.2806891025641,22.755697115384613,,,310.0230377906977,165.5757889132679,47.850861378205124,28.444621394230765,,,310.0230377906977,pm25,Very Poor
"Ballygunge, Kolkata - WBPCB",2022-01-03 15:00:00+05:30,,,,,,,136.10651041666665,202.8028645833333,39.60130208333333,22.167005208333332,,,312.5933684593023,168.640829488255,49.501627604166664,27.708756510416666,,,312.5933684593023,pm25,Very Poor
"Ballygunge, Kolkata - WBPCB",2022-01-05 16:00:00+05:30,960.0,35.1,91.44,201.3,134.2,31.28,,,,,0.956484375,89.879765625,,,,,47.82421875,89.879765625,89.879765625,o3,Satisfactory
"Ballygunge, Kolkata - WBPCB",2022-01-05 17:00:00+05:30,965.3405994550409,35.35967302452316,91.2034332425068,201.57329700272481,134.32779291553132,31.22792915531335,,,,,0.9582556198910083,90.14449914850135,,,,,47.91278099455042,90.14449914850135,90.14449914850135,o3,Satisfactory
"Ballygunge, Kolkata - WBPCB",2022-01-05 18:00:00+05:30,970.6811989100818,35.61934604904632,90.96686648501363,201.8465940054496,134.45558583106265,31.175858310626705,,,,,0.9603265497275205,90.2815603712534,,,,,48.01632748637603,90.2815603712534,90.2815603712534,o3,Satisfactory
"Ballygunge, Kolkata - WBPCB",2022-01-05 19:00:00+05:30,976.0217983651227,35.87901907356948,90.73029972752043,202.1198910081744,134.583378746594,31.123787465940055,,,,,0.9625687281043208,90.34566599357727,,,,,48.12843640521604,90.34566599357727,90.34566599357727,o3,Satisfactory
"Ballygunge, Kolkata - WBPCB",2022-01-05 20:00:00+05:30,,,,,,,,,,,0.9625687281043208,90.34566599357727,,,,,48.12843640521604,90.34566599357727,90.34566599357727,o3,Satisfactory
"Ballygunge, Kolkata - WBPCB",2022-01-05 21:00:00+05:30,,,,,,,,,,,0.9641687244550409,90.68335511750682,,,,,48.20843622275204,90.68335511750682,90.68335511750682,o3,Satisfactory
"Ballygunge, Kolkata - WBPCB",2022-01-05 22:00:00+05:30,,,,,,,,,,,0.9659399693460491,90.94808864100817,,,,,48.29699846730245,90.94808864100817,90.94808864100817,o3,Satisfactory
"Ballygunge, Kolkata - WBPCB",2022-01-05 23:00:00+05:30,,,,,,,,,,,0.9680108991825613,91.08514986376022,,,,,48.40054495912807,91.08514986376022,91.08514986376022,o3,Satisfactory
"Ballygunge, Kolkata - WBPCB",2022-01-20 23:00:00+05:30,2920.0,130.4,4.62,301.6,181.1,12.17,,,,,2.9119891008174386,4.974850136239783,,,,,111.17555961783879,4.974850136239783,111.17555961783879,co,Moderate
"Ballygunge, Kolkata - WBPCB",2022-01-21 00:00:00+05:30,2785.8823529411766,125.38823529411765,9.454117647058823,293.81176470588235,177.5,13.151176470588235,,,,,2.886767751242186,5.870703638403591,,,,,110.85949460417423,5.870703638403591,110.85949460417423,co,Moderate
"Ballygunge, Kolkata - WBPCB",2022-01-21 01:00:00+05:30,2651.764705882353,120.37647058823529,14.288235294117644,286.02352941176474,173.9,14.132352941176471,,,,,2.8476005770155477,7.2736255810226,,,,,110.36866545880243,7.2736255810226,110.36866545880243,co,Moderate
"Ballygunge, Kolkata - WBPCB",2022-01-21 02:00:00+05:30,2517.6470588235293,115.36470588235295,19.12235294117647,278.2352941176471,170.3,15.113529411764706,,,,,2.800464360130973,8.96630091818744,,,,,109.7779710953122,8.96630091818744,109.7779710953122,co,Moderate
"Ballygunge, Kolkata - WBPCB",2022-01-21 03:00:00+05:30,,,,,,,,,,,2.800464360130973,8.96630091818744,,,,,109.7779710953122,8.96630091818744,109.7779710953122,co,Moderate
"Ballygunge, Kolkata - WBPCB",2022-01-21 04:00:00+05:30,,,,,,,,,,,2.783212053213656,9.572401025805418,,,,,109.56177129976606,9.572401025805418,109.56177129976606,co,Moderate
"Ballygunge, Kolkata - WBPCB",2022-01-21 05:00:00+05:30,,,,,,,,,,,2.7579907036384035,10.468254527969226,,,,,109.24570628610151,10.468254527969226,109.24570628610151,co,Moderate
"Ballygunge, Kolkata - WBPCB",2022-01-21 06:00:00+05:30,,,,,,,,,,,2.718823529411764,11.871176470588235,,,,,108.7548771407297,11.871176470588235,108.7548771407297,co,Moderate
"Ballygunge, Kolkata - WBPCB",2022-01-21 16:00:00+05:30,640.0,45.2,86.8,169.2,119.9,28.85,,,,,0.8411764705882355,79.54882352941176,,,,,42.058823529411775,79.54882352941176,79.54882352941176,o3,Satisfactory
"Ballygunge, Kolkata - WBPCB",2022-01-21 17:00:00+05:30,645.8333333333334,43.81666666666667,83.4275,169.2,119.075,27.6625,155.46735354223435,246.29668483197096,94.65488570996064,19.047077089009992,0.802107843137255,80.3245588235294,327.45168992776127,197.53940804271897,114.65488570996064,23.80884636126249,40.10539215686275,80.3245588235294,327.45168992776127,pm25,Very Poor
"Ballygunge, Kolkata - WBPCB",2022-01-21 18:00:00+05:30,651.6666666666666,42.43333333333334,80.05499999999999,169.2,118.25,26.475,152.6044801928317,240.36617061412701,90.63784321945084,19.61845577447076,0.7770343137254904,80.27963235294116,325.25460107821965,193.59899926710455,110.63784321945084,24.52306971808845,38.85171568627452,80.27963235294116,325.25460107821965,pm25,Very Poor
"Ballygunge, Kolkata - WBPCB",2022-01-21 19:00:00+05:30,657.5,41.050000000000004,76.6825,169.2,117.42500000000001,25.2875,150.09166017905798,235.28287271311794,87.0958544180615,20.023387504865706,0.7599579831932776,79.76575630252101,323.3261578118352,190.22150603086362,107.0958544180615,25.029234381082134,37.99789915966388,79.76575630252101,323.3261578118352,pm25,Very Poor
"Ballygunge, Kolkata - WBPCB",2022-01-21 20:00:00+05:30,,,,,,,147.73589394256967,230.24462376860194,83.82469084049465,20.615477887235382,0.7599579831932776,79.76575630252101,321.5182441884837,186.87394465162143,103.82469084049465,25.76934735904423,37.99789915966388,79.76575630252101,321.5182441884837,pm25,Very Poor
"Ballygunge, Kolkata - WBPCB",2022-01-21 21:00:00+05:30,,,,,,,144.97685059037238,224.3438919164396,79.98669391462306,21.310589237057222,0.7128921568627453,81.0104411764706,319.4008388251695,182.95332415924508,99.98328209785974,26.63823654632153,35.644607843137265,81.0104411764706,319.4008388251695,pm25,Very Poor
"Ballygunge, Kolkata - WBPCB",2022-01-21 22:00:00+05:30,,,,,,,,,,,0.6738235294117648,81.78617647058823,,,,,33.69117647058824,81.78617647058823,81.78617647058823,o3,Satisfactory
"Ballygunge, Kolkata - WBPCB",2022-01-21 23:00:00+05:30,,,,,,,,,,,0.6487500000000002,81.74125000000001,,,,,32.43750000000001,81.74125000000001,81.74125000000001,o3,Satisfactory
"Ballygunge, Kolkata - WBPCB",2022-01-22 04:00:00+05:30,710.0,28.6,46.33,169.2,110.0,14.6,,,,,0.70125,51.388749999999995,,,,,35.0625,51.388749999999995,51.388749999999995,o3,Satisfactory
"Ballygunge, Kolkata - WBPCB",2022-01-22 05:00:00+05:30,772.5,33.5,40.2825,170.04999999999998,109.575,13.1275,117.53958333333334,173.16495098039215,41.19754901960784,22.29920343137255,0.7155,49.1675,291.60064655172414,148.94852447690485,51.24820261437908,27.874004289215687,35.775,49.1675,291.60064655172414,pm25,Poor
"Ballygunge, Kolkata - WBPCB",2022-01-22 06:00:00+05:30,835.0,38.400000000000006,34.235,170.9,109.14999999999999,11.655000000000001,116.89423076923077,172.99072398190043,40.98235294117647,21.4804185520362,0.7354166666666666,46.67875,289.39754641909815,148.83276291414862,,26.850523190045248,36.77083333333333,46.67875,289.39754641909815,pm25,Poor
"Ballygunge, Kolkata - WBPCB",2022-01-22 07:00:00+05:30,897.5,43.3,28.1875,171.75,108.725,10.182500000000001,116.31071428571428,172.90210084033612,41.14789915966387,20.6734243697479,0.7585714285714286,44.037142857142854,287.4055418719212,148.77387908183408,51.185822021116145,25.84178046218487,37.92857142857143,44.037142857142854,287.4055418719212,pm25,Poor
"Ballygunge, Kolkata - WBPCB",2022-01-22 08:00:00+05:30,960.0,48.2,22.14,172.6,108.3,8.71,115.77666666666667,172.88196078431372,41.618039215686274,19.875862745098043,0.78375,41.3,285.58241379310346,148.76049743387287,51.776510809451985,24.844828431372555,39.1875,41.3,285.58241379310346,pm25,Poor
"Ballygunge, Kolkata - WBPCB",2022-01-22 09:00:00+05:30,815.0,41.150000000000006,35.215,173.0,107.19999999999999,10.825,115.240625,172.8893382352941,41.58878676470589,19.310183823529414,0.7990625,38.6459375,283.75247844827584,148.76539923016185,51.739757730015086,24.137729779411767,39.953125,38.6459375,283.75247844827584,pm25,Poor
"Ballygunge, Kolkata - WBPCB",2022-01-22 10:00:00+05:30,670.0,34.1,48.29,173.4,106.1,12.94,114.70294117647059,172.91937716262976,41.14826989619377,18.935467128027682,0.7955208333333333,38.0478125,281.9169371196755,148.78535798053923,51.18628781829473,23.669333910034602,39.776041666666664,38.0478125,281.9169371196755,pm25,Poor
"Ballygunge, Kolkata - WBPCB",2022-01-22 11:00:00+05:30,685.0,34.2,46.72642857142857,172.02142857142857,105.40714285714286,12.69,114.18650793650792,172.86949112978522,40.76225490196079,18.588496732026144,0.793125,37.675803571428574,280.15394088669944,148.75221222717272,,23.23562091503268,39.65625,37.675803571428574,280.15394088669944,pm25,Poor
"Ballygunge, Kolkata - WBPCB",2022-01-22 12:00:00+05:30,700.0,34.300000000000004,45.16285714285714,170.64285714285714,104.71428571428571,12.44,113.68796992481202,172.75229986731534,40.42213622291022,18.264891640866875,0.791875,37.52991071428571,278.4520352605652,148.67434689170616,,22.831114551083594,39.59375,37.52991071428571,278.4520352605652,pm25,Poor
"Ballygunge, Kolkata - WBPCB",2022-01-22 13:00:00+05:30,715.0,34.4,43.59928571428571,169.2642857142857,104.02142857142857,12.19,112.28383458646616,171.52596196373284,39.06238390092879,17.54297213622291,0.7846875,37.94450892857143,273.65860772621204,147.85953177456076,48.827979876160995,21.92871517027864,39.234375,37.94450892857143,273.65860772621204,pm25,Poor
"Ballygunge, Kolkata - WBPCB",2022-01-22 14:00:00+05:30,,,,,,,111.46071428571427,170.78982259570495,38.164542483660135,17.023823529411764,0.7775,38.4744387755102,270.848645320197,147.37041904009925,47.70567810457517,21.279779411764707,38.875,38.4744387755102,270.848645320197,pm25,Poor
"Ballygunge, Kolkata - WBPCB",2022-01-22 15:00:00+05:30,,,,,,,110.75252100840335,170.4252100840336,37.45588235294118,16.385882352941177,0.7575,40.18892857142857,268.4310199942045,147.12815972026394,46.81985294117648,20.482352941176472,37.875,40.18892857142857,268.4310199942045,pm25,Poor
"Ballygunge, Kolkata - WBPCB",2022-01-22 16:00:00+05:30,,,,,,,110.18080357142856,170.5017857142857,36.971875000000004,15.606875,0.717,43.79871428571428,266.47929495073885,147.1790388302972,46.21484375000001,19.50859375,35.85,43.79871428571428,266.47929495073885,pm25,Poor
"Ballygunge, Kolkata - WBPCB",2022-01-22 17:00:00+05:30,,,,,,,109.58785714285712,170.5885714285714,36.515555555555565,14.803166666666668,0.6925,45.94464285714285,264.4550985221674,147.23670182166825,45.64444444444446,18.503958333333333,34.625,45.94464285714285,264.4550985221674,pm25,Poor
"Ballygunge, Kolkata - WBPCB",2022-01-22 18:00:00+05:30,,,,,,,108.96913265306121,170.68775510204082,36.09285714285715,13.969464285714286,,,262.34290112596756,147.30260238323518,45.11607142857144,17.46183035714286,,,262.34290112596756,pm25,Poor
"Ballygunge, Kolkata - WBPCB",2022-01-22 19:00:00+05:30,,,,,,,108.3186813186813,170.80219780219778,35.71153846153847,13.098846153846154,,,260.1223948465327,147.37864149273543,44.63942307692308,16.373557692307692,,,260.1223948465327,pm25,Poor
"Ballygunge, Kolkata - WBPCB",2022-01-22 20:00:00+05:30,,,,,,,108.3186813186813,170.80219780219778,35.71153846153847,13.098846153846154,,,260.1223948465327,147.37864149273543,44.63942307692308,16.373557692307692,,,260.1223948465327,pm25,Poor
"Ballygunge, Kolkata - WBPCB",2022-01-22 21:00:00+05:30,835.0,35.2,31.090714285714284,158.2357142857143,98.47857142857143,10.19,107.61581632653062,169.90459183673468,35.675,12.891071428571427,,,257.7229591836735,146.78224558279686,44.59375,16.113839285714285,,,257.7229591836735,pm25,Poor
"Ballygunge, Kolkata - WBPCB",2022-01-22 22:00:00+05:30,850.0,35.3,29.527142857142856,156.85714285714286,97.78571428571429,9.94,106.96047619047619,169.0347619047619,35.65,12.694333333333333,,,255.485763546798,146.20430488974114,44.5625,15.867916666666666,,,255.485763546798,pm25,Poor
"Ballygunge, Kolkata - WBPCB",2022-01-22 23:00:00+05:30,865.0,35.4,27.963571428571427,155.47857142857143,97.09285714285714,9.69,106.34375,168.1875,35.634375,12.5065625,,,253.38038793103448,145.6413590604027,44.54296875,15.633203125,,,253.38038793103448,pm25,Poor
"Ballygunge, Kolkata - WBPCB",2022-01-23 00:00:00+05:30,880.0,35.5,26.4,154.1,96.4,9.44,105.75882352941176,167.35882352941175,35.62647058823529,12.326176470588235,0.8575,28.74535714285714,251.383569979716,145.0907619423608,44.533088235294116,15.407720588235295,42.875,28.74535714285714,251.383569979716,pm25,Poor
"Ballygunge, Kolkata - WBPCB",2022-01-23 01:00:00+05:30,868.8,34.996,27.3268,155.516,97.55600000000001,9.508799999999999,104.88123529411764,166.55388235294117,35.75858823529411,11.817135294117648,0.85976,28.461645714285716,248.3876653144016,144.55593525463877,44.69823529411764,14.77141911764706,42.988,28.461645714285716,248.3876653144016,pm25,Poor
"Ballygunge, Kolkata - WBPCB",2022-01-23 02:00:00+05:30,857.6,34.492,28.2536,156.932,98.712,9.5776,104.12017647058823,165.83223529411762,35.942431372549024,11.381994117647059,0.8593999999999999,28.42697142857143,245.78956795131845,144.07645163837344,44.92803921568628,14.227492647058824,42.97,28.42697142857143,245.78956795131845,pm25,Poor
"Ballygunge, Kolkata - WBPCB",2022-01-23 03:00:00+05:30,846.4,33.988,29.1804,158.34799999999998,99.86800000000001,9.6464,103.47564705882353,165.19388235294116,36.178,11.02075294117647,0.8575428571428572,28.534604081632654,243.58927789046652,143.65231109356495,45.2225,13.775941176470587,42.87714285714286,28.534604081632654,243.58927789046652,pm25,Poor
"Ballygunge, Kolkata - WBPCB",2022-01-23 04:00:00+05:30,,,,,,,103.067875,164.9435,36.651624999999996,10.797049999999999,0.8575428571428572,28.534604081632654,242.19722844827587,143.48594966442954,45.814531249999995,13.496312499999998,42.87714285714286,28.534604081632654,242.19722844827587,pm25,Poor
"Ballygunge, Kolkata - WBPCB",2022-01-23 05:00:00+05:30,,,,,,,102.63406666666667,164.60306666666665,36.861733333333326,10.641686666666665,0.8613000000000001,28.108585714285713,240.71629655172416,143.25975570469797,46.077166666666656,13.302108333333331,43.065000000000005,28.108585714285713,240.71629655172416,pm25,Poor
"Ballygunge, Kolkata - WBPCB",2022-01-23 06:00:00+05:30,,,,,,,102.16864285714287,164.1532857142857,36.75185714285714,10.569307142857141,0.8635600000000001,27.824874285714287,239.12743596059119,142.960907957814,45.93982142857143,13.211633928571427,43.178000000000004,27.824874285714287,239.12743596059119,pm25,Poor
